07:36:47:324 [ 'ORDEN ID', 226 ]
09:06:35:201 [ 'Comando desactivar valvula izquierda', '{"20":false}' ]
09:06:35:588 [ 'VOLUMEN', { '5': 0 } ]
09:06:36:592 [ 'VOLUMEN', { '5': 0 } ]
09:06:37:595 [ 'VOLUMEN', { '5': 0 } ]
09:06:38:598 [ 'VOLUMEN', { '5': 0 } ]
09:06:39:602 [ 'VOLUMEN', { '5': 0 } ]
09:06:40:605 [ 'VOLUMEN', { '5': 0 } ]
09:06:41:608 [ 'VOLUMEN', { '5': 0 } ]
09:06:42:611 [ 'VOLUMEN', { '5': 0 } ]
09:06:43:615 [ 'VOLUMEN', { '5': 0 } ]
09:06:44:619 [ 'VOLUMEN', { '5': 0 } ]
09:06:45:622 [ 'VOLUMEN', { '5': 0 } ]
09:06:46:625 [ 'VOLUMEN', { '5': 0 } ]
09:06:47:629 [ 'VOLUMEN', { '5': 0 } ]
09:06:48:632 [ 'VOLUMEN', { '5': 0 } ]
09:06:49:635 [ 'VOLUMEN', { '5': 0 } ]
09:06:50:639 [ 'VOLUMEN', { '5': 0 } ]
09:06:51:642 [ 'VOLUMEN', { '5': 0 } ]
09:06:52:645 [ 'VOLUMEN', { '5': 0 } ]
09:06:53:648 [ 'VOLUMEN', { '5': 0 } ]
09:06:54:651 [ 'VOLUMEN', { '5': 0 } ]
09:06:55:655 [ 'VOLUMEN', { '5': 0 } ]
09:06:56:658 [ 'VOLUMEN', { '5': 0 } ]
09:06:57:663 [ 'VOLUMEN', { '5': 0 } ]
09:06:58:665 [ 'VOLUMEN', { '5': 0 } ]
09:06:59:668 [ 'VOLUMEN', { '5': 0 } ]
09:07:00:671 [ 'VOLUMEN', { '5': 0 } ]
09:07:01:675 [ 'VOLUMEN', { '5': 0 } ]
09:07:02:678 [ 'VOLUMEN', { '5': 0 } ]
09:07:03:682 [ 'VOLUMEN', { '5': 0 } ]
09:07:04:684 [ 'VOLUMEN', { '5': 0 } ]
09:07:05:688 [ 'VOLUMEN', { '5': 0 } ]
09:07:06:691 [ 'VOLUMEN', { '5': 0 } ]
09:07:07:695 [ 'VOLUMEN', { '5': 0 } ]
09:07:08:698 [ 'VOLUMEN', { '5': 0 } ]
09:07:09:701 [ 'VOLUMEN', { '5': 0 } ]
09:07:10:704 [ 'VOLUMEN', { '5': 0 } ]
09:07:11:709 [ 'VOLUMEN', { '5': 0 } ]
09:07:12:710 [ 'VOLUMEN', { '5': 0 } ]
09:07:13:714 [ 'VOLUMEN', { '5': 0 } ]
09:07:14:288 [ 'Comando desactivar valvula izquierda', '{"20":false}' ]
09:07:14:717 [ 'VOLUMEN', { '5': 0 } ]
09:07:15:721 [ 'VOLUMEN', { '5': 0 } ]
09:07:16:724 [ 'VOLUMEN', { '5': 0 } ]
09:07:17:727 [ 'VOLUMEN', { '5': 0 } ]
09:07:18:731 [ 'VOLUMEN', { '5': 0 } ]
09:07:19:734 [ 'VOLUMEN', { '5': 0 } ]
09:07:20:737 [ 'VOLUMEN', { '5': 0 } ]
09:07:21:741 [ 'VOLUMEN', { '5': 0 } ]
09:07:22:744 [ 'VOLUMEN', { '5': 0 } ]
09:07:23:747 [ 'VOLUMEN', { '5': 0 } ]
09:07:24:750 [ 'VOLUMEN', { '5': 0 } ]
09:07:25:361 [ 'Comando Regulador', '22|6' ]
09:07:25:363 [ 'Comando desactivar valvula izquierda', '{"20":false}' ]
09:07:25:753 [ 'VOLUMEN', { '5': 0 } ]
09:07:26:757 [ 'VOLUMEN', { '5': 0 } ]
09:07:27:760 [ 'VOLUMEN', { '5': 0 } ]
09:07:28:764 [ 'VOLUMEN', { '5': 0 } ]
09:07:29:766 [ 'VOLUMEN', { '5': 0 } ]
09:07:30:770 [ 'VOLUMEN', { '5': 0 } ]
09:07:31:773 [ 'VOLUMEN', { '5': 0 } ]
09:07:32:776 [ 'VOLUMEN', { '5': 0 } ]
09:07:33:780 [ 'VOLUMEN', { '5': 0 } ]
09:07:34:784 [ 'VOLUMEN', { '5': 0 } ]
09:07:35:787 [ 'VOLUMEN', { '5': 0 } ]
09:07:36:790 [ 'VOLUMEN', { '5': 0 } ]
09:07:37:793 [ 'VOLUMEN', { '5': 0 } ]
09:07:38:796 [ 'VOLUMEN', { '5': 0 } ]
09:07:39:800 [ 'VOLUMEN', { '5': 0 } ]
09:07:40:803 [ 'VOLUMEN', { '5': 0 } ]
09:07:41:806 [ 'VOLUMEN', { '5': 0 } ]
09:07:42:810 [ 'VOLUMEN', { '5': 0 } ]
09:07:43:813 [ 'VOLUMEN', { '5': 0 } ]
09:07:44:816 [ 'VOLUMEN', { '5': 0 } ]
09:07:45:819 [ 'VOLUMEN', { '5': 0 } ]
09:07:46:822 [ 'VOLUMEN', { '5': 0 } ]
09:07:47:826 [ 'VOLUMEN', { '5': 0 } ]
09:07:48:829 [ 'VOLUMEN', { '5': 0 } ]
09:07:49:832 [ 'VOLUMEN', { '5': 0 } ]
09:07:50:836 [ 'VOLUMEN', { '5': 0 } ]
09:07:51:839 [ 'VOLUMEN', { '5': 0 } ]
09:07:52:843 [ 'VOLUMEN', { '5': 0 } ]
09:07:53:845 [ 'VOLUMEN', { '5': 0 } ]
09:07:54:849 [ 'VOLUMEN', { '5': 0 } ]
09:07:55:852 [ 'VOLUMEN', { '5': 0 } ]
09:07:56:855 [ 'VOLUMEN', { '5': 0 } ]
09:07:57:859 [ 'VOLUMEN', { '5': 0 } ]
09:07:58:862 [ 'VOLUMEN', { '5': 0 } ]
09:07:59:865 [ 'VOLUMEN', { '5': 0 } ]
09:08:00:869 [ 'VOLUMEN', { '5': 0 } ]
09:08:01:872 [ 'VOLUMEN', { '5': 0 } ]
09:08:02:875 [ 'VOLUMEN', { '5': 0 } ]
09:08:03:878 [ 'VOLUMEN', { '5': 0 } ]
09:08:04:882 [ 'VOLUMEN', { '5': 0 } ]
09:08:05:885 [ 'VOLUMEN', { '5': 0 } ]
09:08:06:888 [ 'VOLUMEN', { '5': 0 } ]
09:08:07:891 [ 'VOLUMEN', { '5': 0 } ]
09:08:08:985 [ 'VOLUMEN', { '5': 0 } ]
09:08:09:899 [ 'VOLUMEN', { '5': 0 } ]
09:08:10:901 [ 'VOLUMEN', { '5': 0 } ]
09:08:11:905 [ 'VOLUMEN', { '5': 0 } ]
09:08:12:957 [ 'VOLUMEN', { '5': 0 } ]
09:08:13:920 [ 'VOLUMEN', { '5': 0 } ]
09:08:14:925 [ 'VOLUMEN', { '5': 0 } ]
09:08:15:955 [ 'VOLUMEN', { '5': 0 } ]
09:08:16:925 [ 'VOLUMEN', { '5': 0 } ]
09:08:17:927 [ 'VOLUMEN', { '5': 0 } ]
09:08:18:945 [ 'VOLUMEN', { '5': 0 } ]
09:08:19:954 [ 'VOLUMEN', { '5': 0 } ]
09:08:20:990 [ 'VOLUMEN', { '5': 0 } ]
09:08:21:938 [ 'VOLUMEN', { '5': 0 } ]
09:08:22:941 [ 'VOLUMEN', { '5': 0 } ]
09:08:23:944 [ 'VOLUMEN', { '5': 0 } ]
09:08:24:948 [ 'VOLUMEN', { '5': 0 } ]
09:08:25:951 [ 'VOLUMEN', { '5': 0 } ]
09:08:26:954 [ 'VOLUMEN', { '5': 0 } ]
09:08:27:957 [ 'VOLUMEN', { '5': 0 } ]
09:08:28:961 [ 'VOLUMEN', { '5': 0 } ]
09:08:29:964 [ 'VOLUMEN', { '5': 0 } ]
09:08:30:967 [ 'VOLUMEN', { '5': 0 } ]
09:08:31:971 [ 'VOLUMEN', { '5': 0 } ]
09:08:32:974 [ 'VOLUMEN', { '5': 0 } ]
09:08:33:978 [ 'VOLUMEN', { '5': 0 } ]
09:08:34:600 [ 'Comando desactivar valvula izquierda', '{"20":false}' ]
09:08:34:980 [ 'VOLUMEN', { '5': 0 } ]
09:08:35:984 [ 'VOLUMEN', { '5': 0 } ]
09:08:36:987 [ 'VOLUMEN', { '5': 0 } ]
09:08:37:990 [ 'VOLUMEN', { '5': 0 } ]
09:08:38:994 [ 'VOLUMEN', { '5': 0 } ]
09:08:39:997 [ 'VOLUMEN', { '5': 0 } ]
09:08:41:000 [ 'VOLUMEN', { '5': 0 } ]
09:08:42:004 [ 'VOLUMEN', { '5': 0 } ]
09:08:43:011 [ 'VOLUMEN', { '5': 0 } ]
09:08:44:014 [ 'VOLUMEN', { '5': 0 } ]
09:08:45:014 [ 'VOLUMEN', { '5': 0 } ]
09:08:46:025 [ 'VOLUMEN', { '5': 0 } ]
09:08:47:020 [ 'VOLUMEN', { '5': 0 } ]
09:08:48:024 [ 'VOLUMEN', { '5': 0 } ]
09:08:49:027 [ 'VOLUMEN', { '5': 0 } ]
09:08:50:031 [ 'VOLUMEN', { '5': 0 } ]
09:10:09:127 main.ts
09:10:09:169 main.ts
09:10:09:171 [
  'Configuration',
  {
    token: 'c7f14f4e4339dd99b0ef31e118f722e94fbd1012d8045eb7bab291d12eb4ce85a0',
    urlRest: 'https://ps-test.fitosatbeta.com',
    nDevices: 4,
    device1: 'COM4',
    device2: 'COM29',
    device3: 'COM6',
    device4: 'COM36',
    device5: ''
  }
]
09:10:12:316 [ 'VOLUMEN', { '5': 0 } ]
09:10:12:323 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:13:317 [ 'VOLUMEN', { '5': 0 } ]
09:10:13:321 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:14:321 [ 'VOLUMEN', { '5': 0 } ]
09:10:14:327 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:15:324 [ 'VOLUMEN', { '5': 0 } ]
09:10:15:330 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:16:327 [ 'VOLUMEN', { '5': 0 } ]
09:10:16:334 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:17:330 [ 'VOLUMEN', { '5': 0 } ]
09:10:17:337 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:18:334 [ 'VOLUMEN', { '5': 0 } ]
09:10:18:340 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:19:337 [ 'VOLUMEN', { '5': 0 } ]
09:10:19:342 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:20:340 [ 'VOLUMEN', { '5': 0 } ]
09:10:20:345 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:21:343 [ 'VOLUMEN', { '5': 0 } ]
09:10:21:348 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6511)\n' +
    '    at M.run (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:1952)\n' +
    '    at file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:16781\n' +
    '    at v.invokeTask (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:7189)'
]
09:10:22:346 [ 'VOLUMEN', { '5': 0 } ]
09:10:22:352 [
  'ERROR ARDUINO SERVICE',
  "TypeError: Cannot read properties of undefined (reading 'configuration')\n" +
    '    at Object.<anonymous> (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1170471)\n' +
    '    at Generator.next (<anonymous>)\n' +
    '    at e (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784740)\n' +
    '    at p (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1784942)\n' +
    '    at v.invoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/polyfills.2df6411db4f4c4cf.js:1:6571)\n' +
    '    at Object.onInvoke (file:///C:/Users/BETA/3D%20Objects/PROYECTO%20ACTUALIZADO/migracion/dist/main.7ee2ce97d34f1c1f.js:1:1444744)\n' +
